Time[s], Channel 6, Channel 7
1.109850000000000, 1, 0
1.109852000000000, 0, 0
1.109858000000000, 0, 1
1.109864000000000, 0, 0
1.109870000000000, 0, 1
1.109876000000000, 0, 0
1.109878000000000, 1, 0
1.109880000000000, 0, 0
1.109884000000000, 0, 1
1.109890000000000, 0, 0
1.109894000000000, 1, 0
1.109898000000000, 1, 1
1.109904000000000, 0, 0
1.109910000000000, 0, 1
1.109916000000000, 0, 0
1.109918000000000, 1, 0
1.109924000000000, 1, 1
1.109930000000000, 1, 0
1.109932000000000, 0, 0
1.109936000000000, 0, 1
1.109944000000000, 0, 0
1.109950000000000, 0, 1
1.109958000000000, 0, 0
1.109964000000000, 0, 1
1.109970000000000, 0, 0
1.109972000000000, 1, 0
1.109978000000000, 1, 1
1.109984000000000, 1, 0
1.109990000000000, 1, 1
1.109996000000000, 1, 0
1.110000000000000, 0, 0
1.110004000000000, 0, 1
1.110010000000000, 0, 0
1.110018000000000, 0, 1
1.110024000000000, 0, 0
1.110030000000000, 0, 1
1.110036000000000, 0, 0
1.110044000000000, 0, 1
1.110050000000000, 0, 0
1.110052000000000, 1, 0
1.110056000000000, 1, 1
1.110064000000000, 1, 0
1.110070000000000, 1, 1
1.110078000000000, 1, 0
1.110084000000000, 1, 1
1.110092000000000, 0, 0
1.110098000000000, 0, 1
1.110104000000000, 0, 0
1.110110000000000, 0, 1
1.110116000000000, 0, 0
1.110118000000000, 1, 0
1.110120000000000, 0, 0
1.110124000000000, 0, 1
1.110130000000000, 0, 0
1.110134000000000, 1, 0
1.110138000000000, 1, 1
1.110144000000000, 1, 0
1.110150000000000, 1, 1
1.110156000000000, 1, 0
1.110158000000000, 0, 0
1.110164000000000, 0, 1
1.110170000000000, 0, 0
1.110178000000000, 0, 1
1.110184000000000, 0, 0
1.110190000000000, 0, 1
1.110198000000000, 1, 0
1.110204000000000, 1, 1
1.110212000000000, 1, 0
1.110218000000000, 1, 1
1.110224000000000, 1, 0
1.110230000000000, 1, 1
1.110236000000000, 1, 0
1.110240000000000, 0, 0
1.110244000000000, 0, 1
1.110250000000000, 0, 0
1.110254000000000, 1, 0
1.110258000000000, 1, 1
1.110264000000000, 1, 0
1.110270000000000, 1, 1
1.110276000000000, 1, 0
1.110278000000000, 0, 0
1.110284000000000, 0, 1
1.110290000000000, 0, 0
1.110298000000000, 0, 1
1.110304000000000, 0, 0
1.110310000000000, 0, 1
1.110318000000000, 1, 0
1.110324000000000, 1, 1
1.110332000000000, 0, 0
1.110338000000000, 0, 1
1.110344000000000, 1, 0
1.110350000000000, 1, 1
1.110356000000000, 1, 0
1.110360000000000, 0, 0
1.110364000000000, 0, 1
1.110370000000000, 0, 0
1.110378000000000, 0, 1
1.110384000000000, 0, 0
1.110390000000000, 0, 1
1.110396000000000, 0, 0
1.110404000000000, 0, 1
1.110410000000000, 0, 0
1.110418000000000, 0, 1
1.110424000000000, 0, 0
1.110430000000000, 0, 1
1.110438000000000, 0, 0
1.110444000000000, 0, 1
1.110452000000000, 0, 0
1.110458000000000, 0, 1
1.110464000000000, 0, 0
1.110470000000000, 0, 1
1.110476000000000, 0, 0
1.110478000000000, 1, 0
1.110480000000000, 0, 0
1.110484000000000, 0, 1
1.110490000000000, 0, 0
1.110498000000000, 0, 1
1.110504000000000, 0, 0
1.110510000000000, 0, 1
1.110516000000000, 0, 0
1.110524000000000, 0, 1
1.110530000000000, 0, 0
1.110538000000000, 0, 1
1.110544000000000, 0, 0
1.110550000000000, 0, 1
1.110558000000000, 0, 0
1.110564000000000, 0, 1
1.110572000000000, 0, 0
1.110578000000000, 0, 1
1.110584000000000, 0, 0
1.110590000000000, 0, 1
1.110598000000000, 1, 0
1.110600000000000, 0, 0
1.110604000000000, 0, 1
1.110610000000000, 0, 0
1.110618000000000, 0, 1
1.110624000000000, 0, 0
1.110630000000000, 0, 1
1.110636000000000, 0, 0
1.110638000000000, 1, 0
1.110644000000000, 1, 1
1.110650000000000, 1, 0
1.110652000000000, 0, 0
1.110658000000000, 0, 1
1.110664000000000, 0, 0
1.110670000000000, 0, 1
1.110678000000000, 0, 0
1.110680000000000, 1, 0
1.110684000000000, 1, 1
1.110692000000000, 0, 0
1.110698000000000, 0, 1
1.110704000000000, 1, 0
1.110710000000000, 1, 1
1.110718000000000, 1, 0
1.110720000000000, 0, 0
1.110724000000000, 0, 1
1.110730000000000, 0, 0
1.110738000000000, 0, 1
1.110744000000000, 0, 0
1.110750000000000, 0, 1
1.110758000000000, 0, 0
1.110764000000000, 0, 1
1.110770000000000, 0, 0
1.110772000000000, 1, 0
1.110778000000000, 1, 1
1.110784000000000, 0, 0
1.110790000000000, 0, 1
1.110798000000000, 0, 0
1.110804000000000, 0, 1
1.110812000000000, 0, 0
1.110818000000000, 0, 1
1.110824000000000, 0, 0
1.110826000000000, 1, 0
1.110830000000000, 1, 1
1.110838000000000, 1, 0
1.110840000000000, 0, 0
1.110844000000000, 0, 1
1.110850000000000, 0, 0
1.110858000000000, 0, 1
1.110864000000000, 0, 0
1.110870000000000, 0, 1
1.110878000000000, 0, 0
1.110884000000000, 0, 1
1.110890000000000, 0, 0
1.110898000000000, 0, 1
1.110904000000000, 0, 0
1.110910000000000, 0, 1
1.110918000000000, 0, 0
1.110924000000000, 0, 1
1.110932000000000, 0, 0
1.110938000000000, 0, 1
1.110944000000000, 0, 0
1.110946000000000, 1, 0
1.110950000000000, 1, 1
1.110958000000000, 1, 0
1.110960000000000, 0, 0
1.110964000000000, 0, 1
1.110970000000000, 0, 0
1.110978000000000, 0, 1
1.110984000000000, 0, 0
1.110990000000000, 0, 1
1.110998000000000, 0, 0
1.111004000000000, 0, 1
1.111012000000000, 0, 0
1.111018000000000, 0, 1
1.111024000000000, 0, 0
1.111030000000000, 0, 1
1.111038000000000, 0, 0
1.111046000000000, 0, 1
1.111052000000000, 1, 0
1.111058000000000, 1, 1
1.111064000000000, 1, 0
1.111070000000000, 1, 1
1.111078000000000, 1, 0
1.111080000000000, 0, 0
1.111084000000000, 0, 1
1.111090000000000, 0, 0
1.111094000000000, 1, 0
1.111098000000000, 1, 1
1.111104000000000, 1, 0
1.111106000000000, 0, 0
1.111110000000000, 0, 1
1.111118000000000, 0, 0
1.111124000000000, 0, 1
1.111132000000000, 0, 0
1.111138000000000, 0, 1
1.111144000000000, 0, 0
1.111150000000000, 0, 1
1.111158000000000, 0, 0
1.111166000000000, 0, 1
1.111172000000000, 0, 0
1.111178000000000, 0, 1
1.111184000000000, 0, 0
1.111186000000000, 1, 0
1.111190000000000, 1, 1
1.111198000000000, 1, 0
1.111200000000000, 0, 0
1.111204000000000, 0, 1
1.111210000000000, 0, 0
1.111218000000000, 0, 1
1.111224000000000, 0, 0
1.111230000000000, 0, 1
1.111238000000000, 1, 0
1.111244000000000, 1, 1
1.111252000000000, 0, 0
1.111258000000000, 0, 1
1.111264000000000, 1, 0
1.111270000000000, 1, 1
1.111278000000000, 1, 0
1.111286000000000, 1, 1
1.111292000000000, 1, 0
1.111298000000000, 1, 1
1.111304000000000, 1, 0
1.111310000000000, 1, 1
1.111318000000000, 1, 0
1.111320000000000, 0, 0
1.111324000000000, 0, 1
1.111330000000000, 0, 0
1.111338000000000, 0, 1
1.111344000000000, 0, 0
1.111350000000000, 0, 1
1.111358000000000, 0, 0
1.111364000000000, 0, 1
1.111372000000000, 1, 0
1.111378000000000, 1, 1
1.111384000000000, 1, 0
1.111390000000000, 1, 1
1.111398000000000, 1, 0
1.111406000000000, 1, 1
1.111412000000000, 0, 0
1.111418000000000, 0, 1
1.111424000000000, 0, 0
1.111426000000000, 1, 0
1.111432000000000, 1, 1
1.111438000000000, 1, 0
1.111440000000000, 0, 0
1.111444000000000, 0, 1
1.111450000000000, 0, 0
1.111458000000000, 0, 1
1.111464000000000, 0, 0
1.111466000000000, 1, 0
1.111470000000000, 1, 1
1.111478000000000, 1, 0
1.111484000000000, 1, 1
1.111492000000000, 1, 0
1.111498000000000, 1, 1
1.111504000000000, 1, 0
1.111510000000000, 1, 1
1.111518000000000, 1, 0
1.111520000000000, 0, 0
1.111526000000000, 0, 1
1.111532000000000, 0, 0
1.111538000000000, 0, 1
1.111544000000000, 0, 0
1.111552000000000, 0, 1
1.111558000000000, 1, 0
1.111560000000000, 0, 0
1.111564000000000, 0, 1
1.111570000000000, 0, 0
1.111578000000000, 0, 1
1.111584000000000, 0, 0
1.111590000000000, 0, 1
1.111598000000000, 1, 0
1.111604000000000, 1, 1
1.111612000000000, 0, 0
1.111618000000000, 0, 1
1.111624000000000, 1, 0
1.111630000000000, 1, 1
1.111638000000000, 1, 0
1.111640000000000, 0, 0
1.111646000000000, 0, 1
1.111652000000000, 1, 0
1.111658000000000, 1, 1
1.111664000000000, 1, 0
1.111666000000000, 0, 0
1.111672000000000, 0, 1
1.111678000000000, 1, 0
1.111680000000000, 0, 0
1.111684000000000, 0, 1
1.111690000000000, 0, 0
1.111694000000000, 1, 0
1.111698000000000, 1, 1
1.111704000000000, 1, 0
1.111712000000000, 1, 1
1.111718000000000, 1, 0
1.111724000000000, 1, 1
1.111732000000000, 0, 0
1.111738000000000, 0, 1
1.111744000000000, 0, 0
1.111750000000000, 0, 1
1.111758000000000, 0, 0
1.111760000000000, 1, 0
1.111766000000000, 1, 1
1.111772000000000, 0, 0
1.111778000000000, 0, 1
1.111784000000000, 0, 0
1.111786000000000, 1, 0
1.111792000000000, 1, 1
1.111798000000000, 1, 0
1.111800000000000, 0, 0
1.111804000000000, 0, 1
1.111810000000000, 0, 0
1.111818000000000, 0, 1
1.111824000000000, 0, 0
1.111832000000000, 0, 1
1.111838000000000, 1, 0
1.111844000000000, 1, 1
1.111852000000000, 0, 0
1.111858000000000, 0, 1
1.111864000000000, 0, 0
1.111870000000000, 0, 1
1.111878000000000, 0, 0
1.111880000000000, 1, 0
1.111886000000000, 1, 1
1.111892000000000, 0, 0
1.111898000000000, 0, 1
1.111904000000000, 0, 0
1.111906000000000, 1, 0
1.111912000000000, 1, 1
1.111918000000000, 1, 0
1.111920000000000, 0, 0
1.111924000000000, 0, 1
1.111930000000000, 0, 0
1.111934000000000, 1, 0
1.111938000000000, 1, 1
1.111944000000000, 1, 0
1.111946000000000, 0, 0
1.111952000000000, 0, 1
1.111958000000000, 1, 0
1.111966000000000, 1, 1
1.111972000000000, 0, 0
1.111978000000000, 0, 1
1.111984000000000, 0, 0
1.111990000000000, 0, 1
1.112000000000000, 1, 0
1.112006000000000, 1, 1
1.112012000000000, 1, 0
1.112018000000000, 1, 1
1.112024000000000, 1, 0
1.112026000000000, 0, 0
1.112032000000000, 0, 1
1.112038000000000, 1, 0
1.112040000000000, 0, 0
1.112044000000000, 0, 1
1.112050000000000, 0, 0
1.112058000000000, 0, 1
1.112064000000000, 0, 0
1.112066000000000, 1, 0
1.112072000000000, 1, 1
1.112078000000000, 0, 0
1.112086000000000, 0, 1
1.112092000000000, 1, 0
1.112098000000000, 1, 1
1.112104000000000, 0, 0
1.112110000000000, 0, 1
1.112120000000000, 1, 0
1.112126000000000, 1, 1
1.112132000000000, 0, 0
1.112138000000000, 0, 1
1.112144000000000, 0, 0
1.112152000000000, 0, 1
1.112158000000000, 1, 0
1.112160000000000, 0, 0
1.112164000000000, 0, 1
1.112170000000000, 0, 0
1.112178000000000, 0, 1
1.112184000000000, 0, 0
1.112186000000000, 1, 0
1.112192000000000, 1, 1
1.112198000000000, 0, 0
1.112206000000000, 0, 1
1.112212000000000, 0, 0
1.112218000000000, 0, 1
1.112224000000000, 0, 0
1.112230000000000, 0, 1
1.112240000000000, 1, 0
1.112246000000000, 1, 1
1.112252000000000, 0, 0
1.112258000000000, 0, 1
1.112266000000000, 0, 0
1.112272000000000, 0, 1
1.112278000000000, 1, 0
1.112280000000000, 0, 0
1.112284000000000, 0, 1
1.112290000000000, 0, 0
1.112296000000000, 1, 0
1.112298000000000, 1, 1
1.112304000000000, 1, 0
1.112306000000000, 0, 0
1.112312000000000, 0, 1
1.112318000000000, 1, 0
1.112326000000000, 1, 1
1.112332000000000, 0, 0
1.112338000000000, 0, 1
1.112344000000000, 0, 0
1.112350000000000, 0, 1
1.112360000000000, 0, 0
1.112366000000000, 0, 1
1.112372000000000, 0, 0
1.112378000000000, 0, 1
1.112386000000000, 1, 0
1.112392000000000, 1, 1
1.112398000000000, 1, 0
1.112400000000000, 0, 0
1.112404000000000, 0, 1
1.112410000000000, 0, 0
1.112418000000000, 0, 1
1.112424000000000, 0, 0
1.112432000000000, 0, 1
1.112438000000000, 1, 0
1.112446000000000, 1, 1
1.112452000000000, 0, 0
1.112458000000000, 0, 1
1.112464000000000, 0, 0
1.112470000000000, 0, 1
1.112480000000000, 1, 0
1.112486000000000, 1, 1
1.112492000000000, 0, 0
1.112498000000000, 0, 1
1.112506000000000, 1, 0
1.112512000000000, 1, 1
1.112518000000000, 1, 0
1.112520000000000, 0, 0
1.112524000000000, 0, 1
1.112530000000000, 0, 0
1.112538000000000, 0, 1
1.112544000000000, 0, 0
1.112552000000000, 0, 1
1.112558000000000, 0, 0
1.112566000000000, 0, 1
1.112572000000000, 1, 0
1.112578000000000, 1, 1
1.112584000000000, 0, 0
1.112590000000000, 0, 1
1.112600000000000, 1, 0
1.112606000000000, 1, 1
1.112612000000000, 0, 0
1.112618000000000, 0, 1
1.112626000000000, 0, 0
1.112632000000000, 0, 1
1.112638000000000, 1, 0
1.112640000000000, 0, 0
1.112644000000000, 0, 1
1.112650000000000, 0, 0
1.112658000000000, 0, 1
1.112666000000000, 1, 0
1.112672000000000, 1, 1
1.112678000000000, 0, 0
1.112686000000000, 0, 1
1.112692000000000, 1, 0
1.112698000000000, 1, 1
1.112704000000000, 0, 0
1.112710000000000, 0, 1
1.112720000000000, 0, 0
1.112726000000000, 0, 1
1.112732000000000, 0, 0
1.112738000000000, 0, 1
1.112746000000000, 0, 0
1.112752000000000, 0, 1
1.112758000000000, 1, 0
1.112760000000000, 0, 0
1.112764000000000, 0, 1
1.112770000000000, 0, 0
1.112778000000000, 0, 1
1.112786000000000, 1, 0
1.112792000000000, 1, 1
1.112798000000000, 0, 0
1.112806000000000, 0, 1
1.112812000000000, 1, 0
1.112818000000000, 1, 1
1.112824000000000, 0, 0
1.112830000000000, 0, 1
1.112840000000000, 1, 0
1.112846000000000, 1, 1
1.112852000000000, 0, 0
1.112858000000000, 0, 1
1.112866000000000, 0, 0
1.112872000000000, 0, 1
1.112878000000000, 1, 0
1.112880000000000, 0, 0
1.112884000000000, 0, 1
1.112890000000000, 0, 0
1.112896000000000, 1, 0
1.112898000000000, 1, 1
1.112906000000000, 0, 0
1.112912000000000, 0, 1
1.112918000000000, 1, 0
1.112926000000000, 1, 1
1.112932000000000, 1, 0
1.112938000000000, 1, 1
1.112944000000000, 1, 0
1.112950000000000, 1, 1
1.112960000000000, 1, 0
1.112966000000000, 1, 1
1.112972000000000, 1, 0
1.112978000000000, 1, 1
1.112986000000000, 1, 0
1.112992000000000, 1, 1
1.112998000000000, 1, 0
1.113000000000000, 0, 0
1.113004000000000, 0, 1
1.113010000000000, 0, 0
1.113016000000000, 1, 0
1.113018000000000, 1, 1
1.113026000000000, 1, 0
1.113032000000000, 1, 1
1.113038000000000, 1, 0
1.113046000000000, 1, 1
1.113052000000000, 0, 0
1.113058000000000, 0, 1
1.113064000000000, 1, 0
1.113070000000000, 1, 1
1.113080000000000, 1, 0
1.113086000000000, 1, 1
1.113092000000000, 1, 0
1.113098000000000, 1, 1
1.113106000000000, 1, 0
1.113112000000000, 1, 1
1.113118000000000, 1, 0
1.113120000000000, 0, 0
1.113124000000000, 0, 1
1.113130000000000, 0, 0
1.113136000000000, 1, 0
1.113138000000000, 1, 1
1.113146000000000, 0, 0
1.113152000000000, 0, 1
1.113158000000000, 0, 0
1.113166000000000, 0, 1
1.113172000000000, 0, 0
1.113178000000000, 0, 1
1.113184000000000, 0, 0
1.113190000000000, 0, 1
1.113200000000000, 0, 0
1.113206000000000, 0, 1
1.113212000000000, 0, 0
1.113218000000000, 0, 1
1.113226000000000, 0, 0
1.113232000000000, 0, 1
1.113238000000000, 1, 0
1.113240000000000, 0, 0
1.113244000000000, 0, 1
1.113250000000000, 0, 0
1.113256000000000, 1, 0
1.113258000000000, 1, 1
1.113266000000000, 0, 0
1.113272000000000, 0, 1
1.113278000000000, 0, 0
1.113286000000000, 0, 1
1.113292000000000, 0, 0
1.113298000000000, 0, 1
1.113304000000000, 0, 0
1.113310000000000, 0, 1
1.113320000000000, 0, 0
1.113326000000000, 0, 1
1.113332000000000, 0, 0
1.113338000000000, 0, 1
1.113346000000000, 1, 0
1.113352000000000, 1, 1
1.113358000000000, 1, 0
1.113360000000000, 0, 0
1.113364000000000, 0, 1
1.113370000000000, 0, 0
1.113376000000000, 1, 0
1.113378000000000, 1, 1
1.113386000000000, 0, 0
1.113392000000000, 0, 1
1.113398000000000, 0, 0
1.113406000000000, 0, 1
1.113412000000000, 0, 0
1.113418000000000, 0, 1
1.113424000000000, 0, 0
1.113430000000000, 0, 1
1.113440000000000, 0, 0
1.113446000000000, 0, 1
1.113452000000000, 0, 0
1.113458000000000, 0, 1
1.113466000000000, 0, 0
1.113472000000000, 0, 1
1.113478000000000, 1, 0
1.113480000000000, 0, 0
1.113484000000000, 0, 1
1.113490000000000, 0, 0
1.113500000000000, 0, 1
1.113506000000000, 1, 0
1.113512000000000, 1, 1
1.113518000000000, 1, 0
1.113526000000000, 1, 1
1.113532000000000, 1, 0
1.113538000000000, 1, 1
1.113544000000000, 1, 0
1.113546000000000, 0, 0
1.113550000000000, 0, 1
1.113560000000000, 0, 0
1.113566000000000, 0, 1
1.113572000000000, 0, 0
1.113578000000000, 0, 1
1.113586000000000, 1, 0
1.113592000000000, 1, 1
1.113598000000000, 1, 0
1.113600000000000, 0, 0
1.113604000000000, 0, 1
1.113610000000000, 0, 0
1.113620000000000, 0, 1
1.113626000000000, 1, 0
1.113632000000000, 1, 1
1.113638000000000, 0, 0
1.113646000000000, 0, 1
1.113652000000000, 0, 0
1.113658000000000, 0, 1
1.113664000000000, 0, 0
1.113666000000000, 1, 0
1.113670000000000, 1, 1
1.113680000000000, 1, 0
1.113686000000000, 1, 1
1.113692000000000, 1, 0
1.113698000000000, 1, 1
1.113706000000000, 1, 0
1.113712000000000, 1, 1
1.113718000000000, 1, 0
1.113720000000000, 0, 0
1.113724000000000, 0, 1
1.113730000000000, 0, 0
1.113736000000000, 1, 0
1.113740000000000, 1, 1
1.113746000000000, 0, 0
1.113752000000000, 0, 1
1.113758000000000, 0, 0
1.113766000000000, 0, 1
1.113772000000000, 0, 0
1.113778000000000, 0, 1
1.113784000000000, 0, 0
1.113790000000000, 0, 1
1.113800000000000, 0, 0
1.113806000000000, 0, 1
1.113812000000000, 0, 0
1.113818000000000, 0, 1
1.113826000000000, 1, 0
1.113832000000000, 1, 1
1.113838000000000, 1, 0
1.113840000000000, 0, 0
1.113844000000000, 0, 1
1.113850000000000, 0, 0
1.113860000000000, 0, 1
1.113866000000000, 1, 0
1.113872000000000, 1, 1
1.113878000000000, 0, 0
1.113886000000000, 0, 1
1.113892000000000, 0, 0
1.113898000000000, 0, 1
1.113904000000000, 0, 0
1.113912000000000, 0, 1
1.113920000000000, 0, 0
1.113926000000000, 0, 1
1.113932000000000, 0, 0
1.113938000000000, 0, 1
1.113946000000000, 0, 0
1.113952000000000, 0, 1
1.113958000000000, 1, 0
1.113960000000000, 0, 0
1.113964000000000, 0, 1
1.113972000000000, 0, 0
1.113976000000000, 1, 0
1.113980000000000, 1, 1
1.113986000000000, 0, 0
1.113992000000000, 0, 1
1.113998000000000, 0, 0
1.114006000000000, 0, 1
1.114012000000000, 1, 0
1.114018000000000, 1, 1
1.114024000000000, 1, 0
1.114026000000000, 0, 0
1.114032000000000, 0, 1
1.114040000000000, 1, 0
1.114046000000000, 1, 1
1.114052000000000, 1, 0
1.114054000000000, 0, 0
1.114058000000000, 0, 1
1.114066000000000, 1, 0
1.114072000000000, 1, 1
1.114078000000000, 1, 0
1.114080000000000, 0, 0
1.114084000000000, 0, 1
1.114092000000000, 0, 0
1.114100000000000, 0, 1
1.114106000000000, 0, 0
1.114112000000000, 0, 1
1.114118000000000, 0, 0
1.114126000000000, 0, 1
1.114132000000000, 0, 0
1.114138000000000, 0, 1
1.114144000000000, 0, 0
1.114146000000000, 1, 0
1.114152000000000, 1, 1
1.114160000000000, 1, 0
1.114166000000000, 1, 1
1.114172000000000, 1, 0
1.114178000000000, 1, 1
1.114186000000000, 1, 0
1.114192000000000, 1, 1
1.114198000000000, 1, 0
1.114200000000000, 0, 0
1.114204000000000, 0, 1
1.114212000000000, 0, 0
1.114216000000000, 1, 0
1.114220000000000, 1, 1
1.114226000000000, 0, 0
1.114232000000000, 0, 1
1.114238000000000, 0, 0
1.114246000000000, 0, 1
1.114252000000000, 1, 0
1.114258000000000, 1, 1
1.114264000000000, 1, 0
1.114266000000000, 0, 0
1.114272000000000, 0, 1
1.114280000000000, 1, 0
1.114286000000000, 1, 1
1.114292000000000, 1, 0
1.114294000000000, 0, 0
1.114298000000000, 0, 1
1.114306000000000, 1, 0
1.114312000000000, 1, 1
1.114318000000000, 1, 0
1.114322000000000, 0, 0
1.114324000000000, 0, 1
1.114332000000000, 0, 0
1.114340000000000, 0, 1
1.114346000000000, 0, 0
1.114352000000000, 0, 1
1.114358000000000, 0, 0
1.114366000000000, 0, 1
1.114372000000000, 0, 0
1.114378000000000, 0, 1
1.114384000000000, 0, 0
1.114392000000000, 0, 1
1.114400000000000, 0, 0
1.114406000000000, 0, 1
1.114412000000000, 0, 0
1.114418000000000, 0, 1
1.114426000000000, 0, 0
1.114432000000000, 0, 1
1.114438000000000, 1, 0
1.114442000000000, 0, 0
1.114444000000000, 0, 1
1.114452000000000, 0, 0
1.114456000000000, 1, 0
1.114460000000000, 1, 1
1.114466000000000, 0, 0
1.114472000000000, 0, 1
1.114478000000000, 1, 0
1.114486000000000, 1, 1
1.114492000000000, 0, 0
1.114498000000000, 0, 1
1.114504000000000, 0, 0
1.114506000000000, 1, 0
1.114512000000000, 1, 1
1.114520000000000, 0, 0
1.114526000000000, 0, 1
1.114532000000000, 0, 0
1.114538000000000, 0, 1
1.114546000000000, 1, 0
1.114552000000000, 1, 1
1.114558000000000, 1, 0
1.114562000000000, 0, 0
1.114564000000000, 0, 1
1.114572000000000, 0, 0
1.114580000000000, 0, 1
1.114586000000000, 1, 0
1.114592000000000, 1, 1
1.114598000000000, 1, 0
1.114600000000000, 0, 0
1.114606000000000, 0, 1
1.114612000000000, 0, 0
1.114618000000000, 0, 1
1.114624000000000, 0, 0
1.114632000000000, 0, 1
1.114640000000000, 0, 0
1.114646000000000, 0, 1
1.114652000000000, 0, 0
1.114658000000000, 0, 1
1.114666000000000, 0, 0
1.114672000000000, 0, 1
1.114678000000000, 1, 0
1.114682000000000, 0, 0
1.114684000000000, 0, 1
1.114692000000000, 0, 0
1.114700000000000, 0, 1
1.114706000000000, 0, 0
1.114712000000000, 0, 1
1.114718000000000, 0, 0
1.114726000000000, 0, 1
1.114732000000000, 0, 0
1.114738000000000, 0, 1
1.114744000000000, 0, 0
1.114752000000000, 0, 1
1.114760000000000, 0, 0
1.114766000000000, 0, 1
1.114772000000000, 0, 0
1.114778000000000, 0, 1
1.114786000000000, 1, 0
1.114792000000000, 1, 1
1.114798000000000, 1, 0
1.114802000000000, 0, 0
1.114804000000000, 0, 1
1.114812000000000, 0, 0
1.114820000000000, 0, 1
1.114826000000000, 0, 0
1.114832000000000, 0, 1
1.114838000000000, 0, 0
1.114846000000000, 0, 1
1.114852000000000, 0, 0
1.114858000000000, 0, 1
1.114864000000000, 0, 0
1.114872000000000, 0, 1
1.114880000000000, 0, 0
1.114886000000000, 0, 1
1.114892000000000, 0, 0
1.114898000000000, 0, 1
1.114906000000000, 1, 0
1.114912000000000, 1, 1
1.114918000000000, 1, 0
1.114922000000000, 0, 0
1.114924000000000, 0, 1
1.114932000000000, 0, 0
1.114940000000000, 0, 1
1.114946000000000, 0, 0
1.114952000000000, 0, 1
1.114958000000000, 0, 0
1.114966000000000, 0, 1
1.114972000000000, 0, 0
1.114978000000000, 0, 1
1.114984000000000, 0, 0
1.114992000000000, 0, 1
1.115000000000000, 0, 0
1.115006000000000, 0, 1
1.115012000000000, 0, 0
1.115018000000000, 0, 1
1.115026000000000, 1, 0
1.115032000000000, 1, 1
1.115038000000000, 1, 0
1.115042000000000, 0, 0
1.115044000000000, 0, 1
1.115052000000000, 0, 0
1.115060000000000, 0, 1
1.115066000000000, 0, 0
1.115072000000000, 0, 1
1.115078000000000, 0, 0
1.115086000000000, 0, 1
